pool,name,cost,attack,hp,class,tribe,official_effect_text_from_cards_json,official_url,official_reference_status,v230_static_status,name_in_app_js,tracked_in_implemented_reports,mechanics_detected,risk_priority,recommended_next_action
cost3_unit_random_pool,ほねコウモリ,3,4,6,共通,ゾンビ,召喚時：このユニットに3ダメージを与える,https://gameconductor.com/dqrivals/c/d/836,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ぼうれい剣士,3,5,1,戦士,ゾンビ,死亡時：前後にいる味方ユニットの攻撃力+2,https://gameconductor.com/dqrivals/c/d/170,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,death,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,まおうのランプ,3,4,2,魔剣士,なし,死亡時:自分の手札とデッキの魔王系ユニットカードのコスト−1,https://gameconductor.com/dqrivals/c/d/1013,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,death|cost_change|hand,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ましょうぐも,3,3,2,僧侶,なし,すべての敵は回復の効果で代わりにダメージを受ける,https://gameconductor.com/dqrivals/c/d/561,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,もりもりスライム,3,2,2,共通,スライム,召喚時：1/1のスライムを1体出す。,https://gameconductor.com/dqrivals/c/d/603,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|put_into_play,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,アイアンクック,3,2,4,戦士,なし,召喚時：次の自分のターン開始時まで味方リーダーが受けるダメージ-1 スキルブースト:受けるダメージ-1,https://gameconductor.com/dqrivals/c/d/392,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|skill_boost|turn_start,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,アイスゴーレム,3,2,4,魔法使い,なし,召喚時：自分のデッキにメラ系の特技カードが無いならランダムな敵の空きマスに0/3の氷塊を2つ出す,https://gameconductor.com/dqrivals/c/d/1258,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|random|put_into_play,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,アカイライ,3,4,2,共通,なし,自分のターン終了時このユニットがダメージを受けているならカードを1枚引く。,https://gameconductor.com/dqrivals/c/d/511,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,turn_end|draw,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,アビスソルジャー,3,3,3,共通,なし,,https://gameconductor.com/dqrivals/c/d/723,official_detail_url_present_in_cards_json,OK_EFFECT_NONE,yes,yes,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,アルケミストン,3,3,3,魔剣士,なし,攻撃時：このターン中MPが1増える,https://gameconductor.com/dqrivals/c/d/352,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,attack,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,アルゴングレート,3,4,4,共通,ドラゴン,正面に敵ユニットがいる場合攻撃できない,https://gameconductor.com/dqrivals/c/d/1461,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,アローインプ,3,2,3,共通,なし,後列から攻撃する場合敵ユニットから反撃を受けない,https://gameconductor.com/dqrivals/c/d/102,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,position,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,イエティ,3,1,5,武闘家,なし,自分がコスト1以下の手札を使う度攻撃力+1,https://gameconductor.com/dqrivals/c/d/994,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,cost_change|hand,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,イザヤール,3,3,3,共通,冒険者,召喚時：全ての味方冒険者に作戦を出す,https://gameconductor.com/dqrivals/c/d/1334,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|put_into_play,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,インキュバス,3,3,3,占い師,なし,召喚時：デッキの一番上のカードのコストが奇数なら+1/+1、偶数なら-1/-1,https://gameconductor.com/dqrivals/c/d/329,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|cost_change,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ウィッチネイル,3,2,3,魔剣士,ゾンビ,ダメージを与えたユニットを死亡させる,https://gameconductor.com/dqrivals/c/d/351,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ウィッチレディ,3,3,3,魔法使い,なし,自分が特技を使って敵ユニットを倒す度味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/390,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,ウパソルジャー,3,1,5,戦士,なし,絶好調、絶好調状態の味方ユニットが攻撃する度このターン中味方リーダーは攻撃力+1を得る,https://gameconductor.com/dqrivals/c/d/987,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,zekkocho,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,エビルマスター,3,2,2,共通,なし,召喚時：自分のデッキからスライム系、ドラゴン系、ゾンビ系のいずれか1枚を引く,https://gameconductor.com/dqrivals/c/d/638,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|deck_search,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,オオカミ,3,3,1,共通,なし,速攻,https://gameconductor.com/dqrivals/c/d/724,official_detail_url_present_in_cards_json,OK_GENERIC_BASIC_KEYWORD,no,no,basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,オーガソルジャー,3,3,3,魔剣士,なし,召喚時：全てのピサロナイトにさくせんを出す,https://gameconductor.com/dqrivals/c/d/1398,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|put_into_play,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,オーガー,3,4,3,占い師,なし,天啓の神域の効果によってデッキから手札にこのカードが加わった場合、ランダムな敵ユニットに3ダメージ,https://gameconductor.com/dqrivals/c/d/529,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,random|deck_search|hand,A_NEEDS_EFFECT_REVIEW,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,ガスト,3,2,4,戦士,なし,パワフルバッジ：ゾンビ系の味方ユニットのHP+1,https://gameconductor.com/dqrivals/c/d/608,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,powerful_badge,A_NEEDS_EFFECT_REVIEW,常在/バッジ再計算、後出し反映、場を離れた時の解除を確認。
cost3_unit_random_pool,ガチャコッコ,3,0,5,共通,なし,におうだち、召喚時：敵ユニット1体につき攻撃力＋1,https://gameconductor.com/dqrivals/c/d/98,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|target_modal|basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,キッシム,3,3,2,魔剣士,なし,おうえん、死亡時：自分のデッキからコスト5以上の建物カードを1枚引く。そのカードのコスト-1,https://gameconductor.com/dqrivals/c/d/1399,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,death|deck_search|draw|cost_change|building|basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,キャタピラー,3,1,5,僧侶,なし,召喚時：味方ユニット1体のHP+2,https://gameconductor.com/dqrivals/c/d/268,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|target_modal,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,キャットバット,3,2,1,共通,なし,召喚時：このユニットの前後にキャットバットを出す,https://gameconductor.com/dqrivals/c/d/108,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|put_into_play,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,クイーンスライム,3,3,3,共通,スライム,このユニットを除くスライム系の味方ユニット全てを+1/+1,https://gameconductor.com/dqrivals/c/d/112,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,クラウンヘッド,3,1,4,僧侶,なし,におうだち。召喚時：GET(1)。BET：HP+1、次の相手のターン終了時まで受けるダメージ-1。このユニットへのBETは1ターン1回,https://gameconductor.com/dqrivals/c/d/1126,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|bet|get|turn_end|basic_keyword,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,グリゴンダンス,3,3,2,共通,なし,テンションリンク：全てのユニットに1ダメージ,https://gameconductor.com/dqrivals/c/d/76,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,tension_link,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,グリムン,3,3,3,魔法使い,なし,召喚時：このターン中次に使う建物カードのコスト-2,https://gameconductor.com/dqrivals/c/d/1354,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|cost_change|building,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,グレムリン,3,2,4,僧侶,なし,味方が回復する度攻撃力+1,https://gameconductor.com/dqrivals/c/d/261,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,heal_trigger,A_NEEDS_EFFECT_REVIEW,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,グレンデル,3,2,4,僧侶,なし,におうだち　召喚時:味方リーダーのテンションを1消費する。消費した後+1/+1を得る。,https://gameconductor.com/dqrivals/c/d/480,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ケセランパセラン,3,4,3,占い師,なし,自分の占いで(1)の効果が発動する度味方リーダーのHPを2回復,https://gameconductor.com/dqrivals/c/d/328,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,fortune,A_COMPLEX_NAME_ONLY,通常/必中/超必中、占い(1)/(2)誘発リスナーを確認。
cost3_unit_random_pool,ケミカルゼリー,3,3,2,武闘家,なし,召喚時：敵ユニット1体に2ダメージ、そのユニットが前列にいる場合代わりに4ダメージ,https://gameconductor.com/dqrivals/c/d/1505,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|position|target_modal,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ケムケムベス,3,3,6,戦士,なし,絶好調、このユニットは絶好調状態ではない場合攻撃できない,https://gameconductor.com/dqrivals/c/d/866,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,zekkocho,A_NEEDS_EFFECT_REVIEW,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,ゲルダ,3,4,2,武闘家,冒険者,ステルス、正面にいる敵ユニットからダメージを受けない。攻撃時:攻撃対象が敵ユニットの場合その正面に移動する。,https://gameconductor.com/dqrivals/c/d/799,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,attack|basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,コサックシープ,3,4,3,共通,なし,召喚時：味方ユニット1体を手札に戻す,https://gameconductor.com/dqrivals/c/d/109,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|target_modal|hand,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,コンジャラー,3,2,4,占い師,なし,味方リーダーは超必中モードになる,https://gameconductor.com/dqrivals/c/d/814,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ゴルゴンゾーラ,3,2,4,武闘家,なし,召喚時：GET(1)。BET：このユニット自身のHPを3回復する。,https://gameconductor.com/dqrivals/c/d/1190,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|bet|get,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,ゴーレム,3,3,3,共通,なし,におうだち,https://gameconductor.com/dqrivals/c/d/66,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,basic_keyword,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,サウルスロード,3,4,3,共通,ドラゴン,選択：・特技ダメージ+1を得る ・武器ダメージ+1を得る,,official_detail_url_missing,REVIEW_NAME_MENTIONED_ONLY,yes,no,choose,A_OFFICIAL_URL_MISSING,公式DB詳細URLの再取得が先。名前検索で公式IDを確認してから実装照合。
cost3_unit_random_pool,サブナック,3,4,4,共通,なし,召喚時：指定の敵マスに2/1のスライムベスを出す,https://gameconductor.com/dqrivals/c/d/540,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|put_into_play,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,サンチョ,3,2,4,共通,冒険者,におうだち,https://gameconductor.com/dqrivals/c/d/1032,official_detail_url_present_in_cards_json,OK_GENERIC_BASIC_KEYWORD,no,no,basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ザバン,3,3,3,商人,なし,召喚時：道具カードを手札に1枚加える,https://gameconductor.com/dqrivals/c/d/307,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|hand,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,シャイニング,3,3,4,占い師,なし,召喚時：自分が次に使用する占いカードは発動する効果を選べるようになる。,https://gameconductor.com/dqrivals/c/d/399,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|fortune,C_COMPLEX_BUT_HAS_EVIDENCE,実装証跡あり。ただし複合効果なので実機/ソロテストで再確認。
cost3_unit_random_pool,シャドウベビー,3,3,2,共通,なし,ステルス、貫通,https://gameconductor.com/dqrivals/c/d/835,official_detail_url_present_in_cards_json,OK_GENERIC_BASIC_KEYWORD,no,no,basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,シルバーベア,3,2,4,武闘家,なし,れんけい：このターン中速攻と「敵リーダーを攻撃できない」を得る。スキルブースト:攻撃力+1,https://gameconductor.com/dqrivals/c/d/1269,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,renkei|skill_boost|basic_keyword,A_COMPLEX_NAME_ONLY,テンション3条件のみ・テンション非消費・対象/場に出す/召喚時不発を確認。
cost3_unit_random_pool,シーゴーレム,3,2,4,共通,なし,召喚時：味方ヒーローがいる場合HP+2とにおうだちを得る,https://gameconductor.com/dqrivals/c/d/740,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|basic_keyword,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,シーメーダ,3,3,3,商人,なし,おうえん、このユニットに自分が特技を使う度味方リーダーのHPを1回復,https://gameconductor.com/dqrivals/c/d/404,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,spell_used|basic_keyword,C_COMPLEX_BUT_HAS_EVIDENCE,実装証跡あり。ただし複合効果なので実機/ソロテストで再確認。
cost3_unit_random_pool,シーライオン,3,1,5,商人,なし,におうだち、自分のターン終了時このユニットのHPを2回復,https://gameconductor.com/dqrivals/c/d/1284,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,turn_end|basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ジゴック,3,2,4,共通,なし,におうだち、召喚時：味方建物１つの耐久値+1、そうした場合攻撃力+1を得る,https://gameconductor.com/dqrivals/c/d/1333,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|building|basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ジャガーメイジ,3,3,3,共通,なし,召喚時：敵ユニットが3体以上いる場合全ての敵ユニットに1ダメージ,https://gameconductor.com/dqrivals/c/d/107,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ジャミ&ゴンズ,3,4,4,魔法使い,なし,選択：・HP-2 カードを1枚引く、敵リーダーに2ダメージ・攻撃力-2 におうだちを得る、味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/1563,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,choose|draw|basic_keyword,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,スウィートバッグ,3,3,3,共通,なし,テンションリンク：前にいる味方ユニットに貫通、ねらい撃ち、2回攻撃のいずれか1つを付与する。,https://gameconductor.com/dqrivals/c/d/449,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,tension_link|basic_keyword,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,スケアフレイル,3,2,4,共通,ゾンビ,におうだち,https://gameconductor.com/dqrivals/c/d/917,official_detail_url_present_in_cards_json,OK_GENERIC_BASIC_KEYWORD,no,no,basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ストロングアニマル,3,3,4,武闘家,なし,召喚時：味方ユニット1体を手札に戻す。それが冒険者ならさらにコストを-2する。,https://gameconductor.com/dqrivals/c/d/1084,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|target_modal|cost_change|hand,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ストーンビースト,3,1,5,魔剣士,なし,絶好調、このユニットが絶好調状態なら攻撃力+2とにおうだちを得る,https://gameconductor.com/dqrivals/c/d/934,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,zekkocho|basic_keyword,A_NEEDS_EFFECT_REVIEW,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,スピニー,3,2,3,占い師,なし,召喚時：貫通、1/2のメラリザードを1体出す。自分のデッキの一番上のカードのコストが3以上ならそのメラリザードに攻撃力+1とにおうだちを付与する,https://gameconductor.com/dqrivals/c/d/1388,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|put_into_play|cost_change|basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,スモールグール,3,2,1,共通,なし,絶好調、自分のターン終了時このユニットが絶好調状態なら前後にスモールグールを出す。 その後絶好調状態ではなくなる。,https://gameconductor.com/dqrivals/c/d/862,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,zekkocho|turn_end|put_into_play,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,スライムタワー,3,3,3,共通,スライム,召喚時：カードを1枚捨てた後カードを1枚引く,https://gameconductor.com/dqrivals/c/d/100,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|draw,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,スライムタール,3,3,4,魔法使い,スライム,れんけい：次の1回のみ味方リーダーのテンションスキルはリーダーを対象にできずダメージ+2,https://gameconductor.com/dqrivals/c/d/1257,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,renkei,C_COMPLEX_BUT_HAS_EVIDENCE,実装証跡あり。ただし複合効果なので実機/ソロテストで再確認。
cost3_unit_random_pool,スライムツリー,3,2,3,魔法使い,スライム,召喚時：敵ユニット1体に「受けるダメージ2倍」を付与する,https://gameconductor.com/dqrivals/c/d/765,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|target_modal,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,スライムナイト,3,2,2,共通,スライム,死亡時：1/1のスライムをこのマスに出す,https://gameconductor.com/dqrivals/c/d/21,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,death|put_into_play,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,スーパーテンツク,3,2,4,僧侶,なし,召喚時:味方ヒーローがいる場合自分のデッキから武器カードまたは必殺技を持つカードを手札に加える。,https://gameconductor.com/dqrivals/c/d/801,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|deck_search|hand,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,セージももんじゃ,3,2,2,占い師,なし,召喚時:自分のデッキの一番上のカードのコストが偶数なら合計3ダメージをランダムな敵ユニットに割り振る,https://gameconductor.com/dqrivals/c/d/1202,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|random|cost_change,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,タップデビル,3,2,2,魔剣士,なし,絶好調、死亡時：自分のデッキからコスト4の特技カードを1枚引く。このユニットが絶好調状態ならそのカードのコスト-1,https://gameconductor.com/dqrivals/c/d/970,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,death|zekkocho|deck_search|draw|cost_change,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,タップペンギー,3,3,4,共通,なし,,https://gameconductor.com/dqrivals/c/d/755,official_detail_url_present_in_cards_json,OK_EFFECT_NONE,yes,yes,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ダックスビル,3,3,3,僧侶,なし,パワフルバッジ：ドラゴン系の味方ユニットのHP+1,https://gameconductor.com/dqrivals/c/d/661,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,powerful_badge,A_NEEDS_EFFECT_REVIEW,常在/バッジ再計算、後出し反映、場を離れた時の解除を確認。
cost3_unit_random_pool,ダッシュラン,3,3,3,共通,ドラゴン,召喚時：前列にいるユニット1体を後列に移動させる,https://gameconductor.com/dqrivals/c/d/67,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|position|target_modal,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ダークペルシャ,3,3,2,共通,なし,召喚時:敵ユニットが3体以上いる場合GET(1)、BET:全てのユニットに1ダメージ,https://gameconductor.com/dqrivals/c/d/1117,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|bet|get,C_COMPLEX_BUT_HAS_EVIDENCE,実装証跡あり。ただし複合効果なので実機/ソロテストで再確認。
cost3_unit_random_pool,ツボック,3,3,4,商人,なし,死亡時：自分のデッキに特技カードが無いなら味方リーダーのテンション+2,https://gameconductor.com/dqrivals/c/d/1525,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,death,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ツンドラキー,3,3,3,共通,なし,味方リーダーのHPが20以上の間攻撃力+2とねらい撃ちを得る,https://gameconductor.com/dqrivals/c/d/23,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,テラノザース,3,4,3,戦士,ドラゴン,召喚時:自分のデッキに特技カードがないならカードを1枚引く,https://gameconductor.com/dqrivals/c/d/1484,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|draw,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
