pool,name,cost,attack,hp,class,tribe,official_effect_text_from_cards_json,official_url,official_reference_status,v230_static_status,name_in_app_js,tracked_in_implemented_reports,mechanics_detected,risk_priority,recommended_next_action
dragon_unit_random_pool,とさかヘビ,2,2,2,共通,ドラゴン,召喚時：自分のデッキの上からカード4枚を見る。ドラゴン系のカードを1枚選びそれを引く。残りをデッキの下に戻す。,,official_detail_url_missing,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|deck_top,A_OFFICIAL_URL_MISSING,公式DB詳細URLの再取得が先。名前検索で公式IDを確認してから実装照合。
dragon_unit_random_pool,アルゴリザード,2,1,2,戦士,ドラゴン,速攻、れんけい：敵ユニット1体に2ダメージ,https://gameconductor.com/dqrivals/c/d/1246,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,renkei|target_modal|basic_keyword,A_COMPLEX_NAME_ONLY,テンション3条件のみ・テンション非消費・対象/場に出す/召喚時不発を確認。
dragon_unit_random_pool,メイジバピラス,2,2,2,占い師,ドラゴン,絶好調、絶好調状態の味方ユニットが攻撃する度自分のデッキから占いカードを1枚引く,https://gameconductor.com/dqrivals/c/d/966,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,fortune|zekkocho|deck_search|draw,A_COMPLEX_NAME_ONLY,通常/必中/超必中、占い(1)/(2)誘発リスナーを確認。
dragon_unit_random_pool,リザードキッズ,2,5,3,共通,ドラゴン,攻撃時：このターン中攻撃力-3。,,official_detail_url_missing,REVIEW_NAME_MENTIONED_ONLY,yes,no,attack,A_OFFICIAL_URL_MISSING,公式DB詳細URLの再取得が先。名前検索で公式IDを確認してから実装照合。
dragon_unit_random_pool,サウルスロード,3,4,3,共通,ドラゴン,選択：・特技ダメージ+1を得る ・武器ダメージ+1を得る,,official_detail_url_missing,REVIEW_NAME_MENTIONED_ONLY,yes,no,choose,A_OFFICIAL_URL_MISSING,公式DB詳細URLの再取得が先。名前検索で公式IDを確認してから実装照合。
dragon_unit_random_pool,テラノザース,3,4,3,戦士,ドラゴン,召喚時:自分のデッキに特技カードがないならカードを1枚引く,https://gameconductor.com/dqrivals/c/d/1484,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|draw,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
dragon_unit_random_pool,デンタザウルス,3,2,4,魔法使い,ドラゴン,におうだち、召喚時：手札にコスト3以上の特技カードがあるならHP+2,https://gameconductor.com/dqrivals/c/d/1495,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|cost_change|hand|basic_keyword,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
dragon_unit_random_pool,バルンバ,3,2,4,占い師,ドラゴン,パワフルバッジ：ドラゴン系の味方ユニットはにおうだちを得る,https://gameconductor.com/dqrivals/c/d/589,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,powerful_badge|basic_keyword,A_COMPLEX_NAME_ONLY,常在/バッジ再計算、後出し反映、場を離れた時の解除を確認。
dragon_unit_random_pool,ギガントドラゴン,4,4,4,共通,ドラゴン,召喚時：敵の前列か後列を選び、縦一列の全ての敵ユニットに1ダメージ。味方の場か手札に攻撃力4以上の自身を除いたドラゴン系ユニットがいるなら、代わりに2ダメージ。,,official_detail_url_missing,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|position|hand,A_OFFICIAL_URL_MISSING,公式DB詳細URLの再取得が先。名前検索で公式IDを確認してから実装照合。
dragon_unit_random_pool,ヘルジュラシック,4,4,5,魔法使い,ドラゴン,敵ユニットが2体以上いるなら手札にあるこのカードのコスト-1,https://gameconductor.com/dqrivals/c/d/1497,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,cost_change|hand,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
dragon_unit_random_pool,ベビーサラマンダ,4,2,6,僧侶,ドラゴン,攻撃時：GET(1)、BET:攻撃力+1、このBETが4回発動した後超貫通8/8のサラマンダーに変身する,https://gameconductor.com/dqrivals/c/d/1138,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,attack|bet|get|transform|basic_keyword,A_COMPLEX_NAME_ONLY,GET/BET入口、1ターン1回制限、累積カウント、コイン消費時誘発を確認。
dragon_unit_random_pool,リトルライバーン,4,3,5,僧侶,ドラゴン,味方が回復する度ランダムな敵1体に2ダメージ,https://gameconductor.com/dqrivals/c/d/274,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,heal_trigger|random,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
dragon_unit_random_pool,たつのこナイト,5,6,5,僧侶,ドラゴン,パワフルバッジ：自分の手札にあるドラゴン系のユニットカードのコスト-1。,https://gameconductor.com/dqrivals/c/d/630,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,powerful_badge|cost_change|hand,A_COMPLEX_NAME_ONLY,常在/バッジ再計算、後出し反映、場を離れた時の解除を確認。
dragon_unit_random_pool,イブール,5,5,5,占い師,ドラゴン,相手プレイヤーの手札の特技カードのコスト+1、召喚時&攻撃時:相手のデッキの一番上にイブールの本が一枚置かれる,https://gameconductor.com/dqrivals/c/d/1392,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|attack|cost_change|hand,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
dragon_unit_random_pool,ガメゴンロード,5,4,6,共通,ドラゴン,におうだち。召喚時：自分の場か手札に攻撃力4以上の他のドラゴン系がいるなら特技：メラミを1枚手札に加える。,,official_detail_url_missing,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|hand|basic_keyword,A_OFFICIAL_URL_MISSING,公式DB詳細URLの再取得が先。名前検索で公式IDを確認してから実装照合。
dragon_unit_random_pool,キースドラゴン,5,4,5,占い師,ドラゴン,占い：①味方リーダーのHPを5回復、②正面にいる全ての敵ユニットに2ダメージ,https://gameconductor.com/dqrivals/c/d/670,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,fortune,A_COMPLEX_NAME_ONLY,通常/必中/超必中、占い(1)/(2)誘発リスナーを確認。
dragon_unit_random_pool,シュプリンガー,5,5,4,共通,ドラゴン,れんけい：このユニットに2回さくせんを出す。,https://gameconductor.com/dqrivals/c/d/1337,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,renkei|put_into_play,A_COMPLEX_NAME_ONLY,テンション3条件のみ・テンション非消費・対象/場に出す/召喚時不発を確認。
dragon_unit_random_pool,スカイドラゴン,5,4,6,共通,ドラゴン,絶好調、絶好調状態な味方ユニットが攻撃する度味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/946,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,zekkocho,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
dragon_unit_random_pool,スノードラゴン,5,4,3,魔法使い,ドラゴン,召喚時：コスト4・5・6の特技カードをそれぞれランダムに1枚ずつ選出し、その中から1枚を選んで手札に加える。自分のデッキのメラ系の特技カードが無いなら手札にあるこのカードのコスト-2。,https://gameconductor.com/dqrivals/c/d/1498,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|random|cost_change|hand,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
dragon_unit_random_pool,ドラゴビショップ,5,3,4,占い師,ドラゴン,召喚時:カードを2枚引く、このターン中に使った占いカードの枚数分デッキと手札にあるこのカードのコスト-1,https://gameconductor.com/dqrivals/c/d/1537,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|fortune|draw|cost_change|hand,A_COMPLEX_NAME_ONLY,通常/必中/超必中、占い(1)/(2)誘発リスナーを確認。
dragon_unit_random_pool,ドラゴンヘビー,5,4,6,共通,ドラゴン,におうだち、このユニットは移動せず手札に戻らない,https://gameconductor.com/dqrivals/c/d/893,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,hand|basic_keyword,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
dragon_unit_random_pool,ベビーニュート,5,3,6,僧侶,ドラゴン,味方ユニットのHPが回復する度ランダムな敵1体に1ダメージを与えた後カードを1枚引く,https://gameconductor.com/dqrivals/c/d/997,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,heal_trigger|random|draw,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
dragon_unit_random_pool,立ち塞がるドラゴン,5,4,7,盗賊,ドラゴン,におうだち、超貫通、召喚時：カードを2枚引いた後自分の手札から2枚選んで捨てる。死亡時：相手の手札にコスト2の王女の愛を1枚加える,https://gameconductor.com/dqrivals/c/d/1438,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|death|cost_change|hand|basic_keyword,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
dragon_unit_random_pool,まかいファイター,6,4,5,戦士,ドラゴン,召喚時：GET(1)、BET：このターン中味方リーダーの攻撃力+1、このBETが4回発動する度まかいファイターを1体だす,https://gameconductor.com/dqrivals/c/d/1143,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|bet|get|leader_attack,A_COMPLEX_NAME_ONLY,GET/BET入口、1ターン1回制限、累積カウント、コイン消費時誘発を確認。
dragon_unit_random_pool,ドラゴンガイア,6,6,6,共通,ドラゴン,召喚時：次の相手のターン終了時まで全ての味方は相手の特技ダメージを受けない,https://gameconductor.com/dqrivals/c/d/153,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|turn_end,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
dragon_unit_random_pool,ドラゴンブッシュ,6,6,7,共通,ドラゴン,特技ダメージ+1。召喚時：自分の場か手札に攻撃力4以上の他のドラゴン系がいるなら特技ダメージ+1を得る。,,official_detail_url_missing,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|hand,A_OFFICIAL_URL_MISSING,公式DB詳細URLの再取得が先。名前検索で公式IDを確認してから実装照合。
dragon_unit_random_pool,ドラゴンロード,6,6,6,共通,ドラゴン,場に出ている間、このユニットを除くドラゴン系の味方ユニット全てを+1/+1。場に出ている間、自分の手札にあるドラゴン系ユニットカードの使用コスト-1。,https://gameconductor.com/dqrivals/c/d/753,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,aura|cost_change|hand,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
dragon_unit_random_pool,竜将ドラゴンガイア,6,6,6,魔法使い,ドラゴン,召喚時：手札にコスト3以上の特技カードがあるなら縦一列にいる全ての敵ユニットに2ダメージ、それらのユニットを次のターン終了時まで攻撃不能にする,https://gameconductor.com/dqrivals/c/d/1499,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|turn_end|cost_change|hand,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
dragon_unit_random_pool,オリハルゴン,7,6,7,戦士,ドラゴン,自分のターン中味方リーダーは攻撃力+3を得る。前列にいる場合味方リーダーが受けるダメージ-2,https://gameconductor.com/dqrivals/c/d/1489,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,position,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
dragon_unit_random_pool,ガメゴンレジェンド,7,5,7,僧侶,ドラゴン,におうだち、召喚時：ランダムな敵1体に1ダメージ。これを3回繰り返す。スキルブースト：繰り返す回数+1,https://gameconductor.com/dqrivals/c/d/1518,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|skill_boost|random|basic_keyword,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
dragon_unit_random_pool,グレイナル,7,6,6,僧侶,ドラゴン,召喚時：竜戦士の装具を手札に加える。ドラゴン系の味方ユニットが攻撃して敵ユニットを倒す度味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/634,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|hand,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
dragon_unit_random_pool,ブラックドラゴン,7,6,6,共通,ドラゴン,召喚時:ランダムな敵ユニット1体に1ダメージ。このカードを除く自分の場と手札にいるドラゴン系の数の3倍分与えるダメージが増える。,https://gameconductor.com/dqrivals/c/d/580,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|target_modal|random|hand,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
dragon_unit_random_pool,ワイバーンドッグ,7,7,7,盗賊,ドラゴン,召喚時：ダメージを受けている全ての敵ユニットに3ダメージ、れんけい：さらにダメージを受けていない全てのユニットに1ダメージ,https://gameconductor.com/dqrivals/c/d/1324,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|renkei,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
dragon_unit_random_pool,アンドレアル,8,5,5,僧侶,ドラゴン,スキルリンク：5/5のグリーンドラゴンを1体出す。 スキルブースト：コスト-1,https://gameconductor.com/dqrivals/c/d/749,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,skill_link|skill_boost|put_into_play|cost_change,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
dragon_unit_random_pool,ギガデーモン,8,7,6,武闘家,ドラゴン,こうげきできない、BET：速攻と「このターン中攻撃可能になる」を得る。自分のターン終了時GET(1),https://gameconductor.com/dqrivals/c/d/1123,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,bet|get|turn_end|basic_keyword,A_COMPLEX_NAME_ONLY,GET/BET入口、1ターン1回制限、累積カウント、コイン消費時誘発を確認。
dragon_unit_random_pool,グレイトドラゴン,8,6,6,共通,ドラゴン,召喚時：このユニットを除く自分の場と手札にいるドラゴン系の数だけ+1/+1,https://gameconductor.com/dqrivals/c/d/142,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|hand,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
dragon_unit_random_pool,キングリザード,10,7,7,共通,ドラゴン,このカードを除く自分の場と手札にいるドラゴン系の数だけコストが下がる。,https://gameconductor.com/dqrivals/c/d/144,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,cost_change|hand,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
dragon_unit_random_pool,邪竜軍王ガリンガ,12,8,6,魔剣士,ドラゴン,このユニットの攻撃で敵ユニットが死亡する度HPを超えた分だけ敵リーダーにダメージ。対戦中に死亡した味方ユニットの数分コスト-1,https://gameconductor.com/dqrivals/c/d/1308,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,cost_change,A_NEEDS_EFFECT_REVIEW,公式文面どおり個別実装の有無を確認。
